Region,Sub-region,Country,ISO3 code,M49 code,RE or Non-RE,Group Technology,Technology,Sub-Technology,Producer Type,Year,Electricity Generation (GWh),Electricity Installed Capacity (MW),Heat Generation (TJ),Public Flows (2021 USD M),SDG 7a1 Intl. Public Flows (2021 USD M),SDG 7b1 RE capacity per capita (W/inhabitant)
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2001,,,,,203.29,0.00531803
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2002,,,,,,0.006290556
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2003,,,,,,0.007239029
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2004,,,,,0.06,0.006873399
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2005,,,,,0.02,0.011639139
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2006,,,,,0.05,0.009787834
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2007,,,,,0.32,0.024234007
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2008,,,,,3.21,0.026065379
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2009,,,,,17.88,0.03521787
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2010,,,,,79.76,0.055470937
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2011,,,,,279.85,0.452656972
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2012,,,,,434.37,0.773281982
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2013,,,,,311.73,1.241378048
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2014,,,,,222.15,2.888486582
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2015,,,,,196.89,4.306511639
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2016,,,,,1588.94,7.456879588
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2017,,,,,464.21,13.48162697
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2018,,,,,653.46,20.07636131
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2019,,,,,325.59,25.48606094
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2020,,,,,697.9,28.23846428
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2021,,,,,928.76,35.33102835
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2022,,,,,291.15,44.59070649
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2010,,,,23.80285799,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2011,,,,181.6784678,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2014,,,,3.441123112,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2015,,,,1.072069449,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2016,,,,1.254773135,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2018,,,,5.47797393,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2019,,,,0.036108954,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2020,,,,10.81365011,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2021,,,,668.976906,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2022,,,,18.70762909,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2000,1.464,1.084,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2001,7.472,5.535,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2002,9.052,6.705,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2003,10.645,7.885,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2004,10.544,7.81,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2005,14.444,10.699,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2006,11.792,8.735,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2007,36.059,26.711,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2008,39.601,29.334,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2009,45.851,33.964,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2010,49.723,36.832,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2011,115.162,85.305,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2012,206.828,153.206,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2013,368.645,273.07,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2014,519.527,384.835,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2015,660.987,489.62,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2016,865.318,640.976,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2017,1182.568,875.977,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2018,1525.838,1130.251,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2019,1589.171,1177.163,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2020,2039.41,1510.674,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2021,2204.66,1633.081,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2022,2654.686,1966.434,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2023,,2196.842,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2000,,,,0.00845376,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2001,,,,203.2852248,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2004,,,,0.063365806,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2005,,,,0.015803728,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2006,,,,0.05062368,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2007,,,,0.320846122,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2008,,,,3.205355746,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2009,,,,17.8824658,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2010,,,,55.96084791,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2011,,,,98.17604024,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2012,,,,312.7858183,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2013,,,,311.7334509,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2014,,,,218.7122983,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2015,,,,195.8178028,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2016,,,,1587.680306,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2017,,,,464.2071192,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2018,,,,647.9774723,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2019,,,,325.4626544,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2020,,,,687.0862482,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2021,,,,259.785526,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2022,,,,272.4396124,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2005,3.699,2.74,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2006,3.699,2.74,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2007,3.49,2.12,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2008,2.862,2.12,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2009,5.228,9.13,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2010,20.044,32.0,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2011,194.9,481.48,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2012,767.24,828.865,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2013,1236.21,1176.25,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2014,2224.608,3062.68,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2015,4962.944,4878.87,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2016,8960.792,9012.66,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2017,16592.325,17052.37,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2018,29220.352,26025.97,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2019,41983.925,33730.53,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2020,52698.888,37852.28,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2021,63672.672,47974.335,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2022,80616.515,61081.47,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2023,,70570.0,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2017,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2018,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2019,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2020,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2021,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2022,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2001,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2002,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2003,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2004,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2005,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2006,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2007,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2008,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2009,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2010,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2011,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2012,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2013,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2014,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2015,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2016,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2017,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2018,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2019,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2020,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2021,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2022,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2001,,,,,,
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2002,,,,,,
